Origin,Destination,Operator,Bus Type,Departure Time,Arrival Time,Price,Date,Date Type
Chennai,Karaikudi,SBM TRAANSPORT,A/C Sleeper (2+1),21:00,04:35,1599.0,17-Jun-2026,Weekday
Chennai,Karaikudi,Sri Renganathan Travels,A/C Sleeper (2+1),21:00,06:00,1100.0,17-Jun-2026,Weekday
Chennai,Sivakasi,Mettur Super Services(mss),Benz A/C Sleeper (2+1),20:45,06:20,849.0,17-Jun-2026,Weekday
Chennai,Sivakasi,Chandraprakash Bus Service,A/C Sleeper (2+1),20:05,06:30,1199.0,17-Jun-2026,Weekday
Chennai,Sivakasi,Tippusultan Travels,NON AC Seater / Sleeper 2+1,21:30,08:00,600.0,17-Jun-2026,Weekday
Chennai,Sivakasi,Muthumari Travels,Non A/C Seater / Sleeper (2+1),20:05,07:05,700.0,17-Jun-2026,Weekday
Chennai,Sivakasi,YBM Travels(BLM),A/C Sleeper (2+1),22:00,07:15,1190.0,17-Jun-2026,Weekday
Chennai,Sivakasi,Sri Venkateshwara Travels,NON A/C Sleeper (2+1),21:15,06:50,850.0,17-Jun-2026,Weekday
Chennai,Sivakasi,Vignesh TAT,A/C Sleeper (2+1),21:00,07:45,1079.0,17-Jun-2026,Weekday
Chennai,Sivakasi,Hari Balaji Transport,NON A/C Sleeper (2+1),20:30,07:15,760.0,17-Jun-2026,Weekday
Chennai,Sivakasi,National Travels CHN,NON A/C Sleeper (2+1),20:15,06:45,1599.0,17-Jun-2026,Weekday
Chennai,Sivakasi,ANNAMALAII TRAVELS,A/C Sleeper (2+1),20:20,06:30,810.0,17-Jun-2026,Weekday
Chennai,Virudhnagar,Shri Abinesh Roadways,Bharat Benz A/C Sleeper (2+1),20:00,05:30,1409.0,17-Jun-2026,Weekday
Chennai,Virudhnagar,FlixBus,A/C Sleeper (2+1),20:20,06:00,1502.86,17-Jun-2026,Weekday
Chennai,Virudhnagar,Chandraprakash Bus Service,A/C Sleeper (2+1),20:05,05:40,1199.0,17-Jun-2026,Weekday
Chennai,Virudhnagar,Sri SMS Travels,NON A/C Seater/ Sleeper (2+1),21:00,05:30,899.0,17-Jun-2026,Weekday
Chennai,Virudhnagar,FlixBus,A/C Sleeper (2+1),22:40,06:35,1549.52,17-Jun-2026,Weekday
Chennai,Virudhnagar,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:45,06:55,1029.0,17-Jun-2026,Weekday
Chennai,Virudhnagar,Vignesh TAT,A/C Sleeper (2+1),21:00,07:00,1079.0,17-Jun-2026,Weekday
Chennai,Virudhnagar,Vignesh TAT,A/C Sleeper (2+1),19:05,05:35,1241.0,17-Jun-2026,Weekday
Chennai,Virudhnagar,Muthumari Travels,Non A/C Seater / Sleeper (2+1),20:05,06:20,700.0,17-Jun-2026,Weekday
Chennai,Virudhnagar,Hari Balaji Transport,NON A/C Sleeper (2+1),20:30,06:20,760.0,17-Jun-2026,Weekday
Chennai,Theni,ACLS Navigator,A/C Sleeper (2+1),20:35,06:00,1899.0,17-Jun-2026,Weekday
Chennai,Theni,FlixBus,A/C Sleeper (2+1),19:50,05:55,1160.95,17-Jun-2026,Weekday
Chennai,Theni,ACLS Navigator,A/C Sleeper (2+1),21:00,06:20,1899.0,17-Jun-2026,Weekday
Chennai,Theni,VKV Travels,A/C Sleeper (2+1),20:55,05:50,1748.0,17-Jun-2026,Weekday
Chennai,Theni,SBM TRAANSPORT,A/C Sleeper (2+1),21:15,06:25,1599.0,17-Jun-2026,Weekday
Chennai,Theni,Grape City Travels,NON A/C Sleeper (2+1),19:55,05:15,800.0,17-Jun-2026,Weekday
Chennai,Theni,Vignesh TAT,A/C Sleeper (2+1),21:30,07:25,1070.0,17-Jun-2026,Weekday
Chennai,Theni,SBM TRAANSPORT,A/C Sleeper (2+1),20:15,05:20,1499.0,17-Jun-2026,Weekday
Chennai,Theni,ARS Travels,Bharat Benz A/C Sleeper (2+1),20:15,05:30,1280.0,17-Jun-2026,Weekday
Chennai,Theni,Sri Renga Travels,A/C Seater / Sleeper (2+1),20:00,05:25,1200.0,17-Jun-2026,Weekday
Chennai,Pollachi,Alagan Roadlinks,A/C Seater / Sleeper (2+1),21:15,07:50,799.0,17-Jun-2026,Weekday
Chennai,Pollachi,ARS Travels,Bharat Benz A/C Sleeper (2+1),21:30,07:45,1080.0,17-Jun-2026,Weekday
Chennai,Pollachi,zingbus plus,A/C Semi Sleeper / Sleeper (2+1),22:55,08:00,860.0,17-Jun-2026,Weekday
Chennai,Pollachi,Vinayaga Selvam Travels (KVST),A/C Sleeper (2+1),20:30,07:25,1497.0,17-Jun-2026,Weekday
Chennai,Pollachi,Essaar,A/C Sleeper (2+1),20:35,07:25,885.0,17-Jun-2026,Weekday
Chennai,Pollachi,Shri Abinesh Roadways,VE A/C Sleeper (2+1),22:30,08:30,3400.0,17-Jun-2026,Weekday
Chennai,Pollachi,PSS Transport,A/C Sleeper (2+1),21:00,07:00,960.0,17-Jun-2026,Weekday
Chennai,Pollachi,SGT Translinks,A/C Sleeper (2+1),20:20,07:40,846.0,17-Jun-2026,Weekday
Chennai,Pollachi,Mr.Holidays,A/C Seater / Sleeper (2+1),20:45,07:35,683.0,17-Jun-2026,Weekday
Chennai,Pollachi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:15,08:30,719.0,17-Jun-2026,Weekday
Chennai,Krishnagiri,Adhiyaman Travels,A/C Sleeper (2+1),22:00,04:00,650.0,17-Jun-2026,Weekday
Chennai,Krishnagiri,FlixBus,A/C Sleeper (2+1),00:15,04:35,1294.29,17-Jun-2026,Weekday
Chennai,Krishnagiri,DNS TRAVELS,A/C Sleeper (2+1),22:45,03:30,1399.0,17-Jun-2026,Weekday
Chennai,Krishnagiri,FRESHBUS,Electric A/C Seater (2+2),18:20,00:15,579.0,17-Jun-2026,Weekday
Chennai,Krishnagiri,RKK Travels,Volvo 9600 SLX Multi-Axle AC Sleeper (2+1),05:00,08:45,795.0,17-Jun-2026,Weekday
Chennai,Krishnagiri,KBS Luxury Bus,A/C Sleeper (2+1),07:30,12:15,674.0,17-Jun-2026,Weekday
Chennai,Krishnagiri,KBS Luxury Bus,A/C Sleeper (2+1),03:25,07:15,701.0,17-Jun-2026,Weekday
Chennai,Krishnagiri,KBS Luxury Bus,A/C Seater / Sleeper (2+1),04:00,07:40,629.0,17-Jun-2026,Weekday
Chennai,Krishnagiri,KBS Luxury Bus,A/C Sleeper (2+1),17:30,22:45,719.0,17-Jun-2026,Weekday
Chennai,Krishnagiri,KBS Luxury Bus,A/C Seater / Sleeper (2+1),16:00,20:50,539.0,17-Jun-2026,Weekday
Chennai,Namakkal,SRBT Travels,A/C Sleeper (2+1),21:00,04:40,850.0,17-Jun-2026,Weekday
Chennai,Namakkal,MAARUTI EXPRESS,VE A/C Sleeper (2+1),20:50,04:40,750.0,17-Jun-2026,Weekday
Chennai,Namakkal,JB Connect,Bharat Benz A/C Sleeper (2+1),21:30,05:15,765.0,17-Jun-2026,Weekday
Chennai,Namakkal,SK Balu Bus,A/C Seater / Sleeper (2+1),22:45,06:25,551.0,17-Jun-2026,Weekday
Chennai,Namakkal,GOLDEN POWER TRAVELS,A/C Sleeper (2+1),21:50,04:48,949.0,17-Jun-2026,Weekday
Chennai,Namakkal,Royal Roadlinks,A/C Sleeper (2+1),21:55,05:30,849.0,17-Jun-2026,Weekday
Chennai,Namakkal,SRBT Travels,A/C Sleeper (2+1),20:40,04:52,850.0,17-Jun-2026,Weekday
Chennai,Namakkal,SK Balu Bus,A/C Sleeper (2+1),21:30,05:00,800.0,17-Jun-2026,Weekday
Chennai,Namakkal,Royal Roadlinks,A/C Sleeper (2+1),20:35,05:00,749.0,17-Jun-2026,Weekday
Chennai,Namakkal,SK Balu Bus,Bharat Benz A/C Sleeper (2+1),13:00,20:30,701.0,17-Jun-2026,Weekday
Chennai,Chidambaram,Rathimeena Travels B,Non A/C Seater / Sleeper (2+1),23:45,04:45,450.0,17-Jun-2026,Weekday
Chennai,Chidambaram,Rathimeena Travels B,A/C Sleeper (2+1),23:00,04:00,609.0,17-Jun-2026,Weekday
Chennai,Chidambaram,Divya Transport,A/C Sleeper (2+1),20:40,02:40,630.0,17-Jun-2026,Weekday
Chennai,Chidambaram,Rathimeena Travels A,VE A/C Seater / Sleeper (2+1),21:30,02:30,572.0,17-Jun-2026,Weekday
Chennai,Chidambaram,Rathimeena Travels A,Non A/C Seater / Sleeper (2+1),22:20,03:15,480.0,17-Jun-2026,Weekday
Chennai,Chidambaram,Rathimeena Travels B,Non A/C Seater / Sleeper (2+1),06:00,11:00,450.0,17-Jun-2026,Weekday
Chennai,Chidambaram,Rathimeena Travels B,Non A/C Seater / Sleeper (2+1),17:00,22:15,450.0,17-Jun-2026,Weekday
Chennai,Chidambaram,RKK Travels,Volvo A/C Semi Sleeper (2+2),15:30,21:15,445.0,17-Jun-2026,Weekday
Chennai,Chidambaram,Rathimeena Travels A,A/C Sleeper (2+1),15:00,20:50,609.0,17-Jun-2026,Weekday
Chennai,Chidambaram,Rathimeena Travels A,Volvo Multi-Axle A/C Semi Sleeper (2+2),14:30,20:15,610.0,17-Jun-2026,Weekday
Chennai,Nagapattinam,RR TRAVELS,A/C Sleeper (2+1),22:00,04:55,890.0,17-Jun-2026,Weekday
Chennai,Nagapattinam,RR TRAVELS,A/C Sleeper (2+1),21:45,05:35,890.0,17-Jun-2026,Weekday
Chennai,Nagapattinam,YBM Travels(BLM),A/C Sleeper (2+1),22:15,05:30,850.0,17-Jun-2026,Weekday
Chennai,Nagapattinam,ANIRUDH TRAVELS,A/C Seater / Sleeper (2+1),20:15,04:15,699.0,17-Jun-2026,Weekday
Chennai,Nagapattinam,GREEN CHANNEL EXPRESS,A/C Sleeper (2+1),21:35,05:25,1059.0,17-Jun-2026,Weekday
Chennai,Nagapattinam,R.S.MANI KNIGHT RIDERS,Bharat Benz A/C Sleeper (2+1),21:00,03:50,749.0,17-Jun-2026,Weekday
Chennai,Nagapattinam,RR TRAVELS,A/C Sleeper (2+1),22:15,05:15,890.0,17-Jun-2026,Weekday
Chennai,Nagapattinam,Tranzking Travels,A/C Seater / Sleeper (2+1),22:15,04:55,624.0,17-Jun-2026,Weekday
Chennai,Nagapattinam,R.S.MANI KNIGHT RIDERS,Bharat Benz A/C Sleeper (2+1),20:00,04:00,699.0,17-Jun-2026,Weekday
Chennai,Nagapattinam,Rathimeena Travels A,Non A/C Seater / Sleeper (2+1),22:00,05:00,600.0,17-Jun-2026,Weekday
Chennai,Velankanni,RR TRAVELS,A/C Sleeper (2+1),21:45,05:45,890.0,17-Jun-2026,Weekday
Chennai,Velankanni,GREEN CHANNEL EXPRESS,A/C Sleeper (2+1),21:35,05:50,1059.0,17-Jun-2026,Weekday
Chennai,Velankanni,RR TRAVELS,A/C Sleeper (2+1),22:15,05:35,890.0,17-Jun-2026,Weekday
Chennai,Velankanni,RR TRAVELS,A/C Sleeper (2+1),22:00,05:15,890.0,17-Jun-2026,Weekday
Chennai,Velankanni,Raja Travels,Non A/C Seater / Sleeper (2+1),20:45,05:00,949.0,17-Jun-2026,Weekday
Chennai,Velankanni,R.S.MANI KNIGHT RIDERS,Bharat Benz A/C Sleeper (2+1),21:00,04:10,749.0,17-Jun-2026,Weekday
Chennai,Velankanni,Tranzking Travels,A/C Seater / Sleeper (2+1),22:15,05:25,624.0,17-Jun-2026,Weekday
Chennai,Velankanni,YBM Travels(BLM),A/C Sleeper (2+1),22:15,06:00,890.0,17-Jun-2026,Weekday
Chennai,Velankanni,R.S.MANI KNIGHT RIDERS,Bharat Benz A/C Sleeper (2+1),20:00,04:30,699.0,17-Jun-2026,Weekday
Chennai,Velankanni,Tranzking Travels,A/C Seater / Sleeper (2+1),11:00,20:30,752.0,17-Jun-2026,Weekday
Chennai,Mayiladuthurai,RIDE INN KKR,Non A/C Seater / Sleeper (2+1),21:25,04:15,549.0,17-Jun-2026,Weekday
Chennai,Mayiladuthurai,Rathimeena Travels B,A/C Sleeper (2+1),23:00,05:00,705.0,17-Jun-2026,Weekday
Chennai,Mayiladuthurai,VPS Transport,Non A/C Seater / Sleeper (2+1),21:00,04:00,600.0,17-Jun-2026,Weekday
Chennai,Mayiladuthurai,Divya Transport,A/C Sleeper (2+1),20:40,03:40,630.0,17-Jun-2026,Weekday
Chennai,Mayiladuthurai,LION Travels,A/C Sleeper (2+1),22:20,04:25,1300.0,17-Jun-2026,Weekday
Chennai,Mayiladuthurai,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:45,04:05,639.0,17-Jun-2026,Weekday
Chennai,Mayiladuthurai,Rathimeena Travels A,Non A/C Seater / Sleeper (2+1),22:20,04:15,560.0,17-Jun-2026,Weekday
Chennai,Mayiladuthurai,VIVIN Travels,A/C Sleeper (2+1),21:45,03:30,1100.0,17-Jun-2026,Weekday
Chennai,Mayiladuthurai,Rathimeena Travels A,A/C Sleeper (2+1),22:05,04:15,705.0,17-Jun-2026,Weekday
Chennai,Mayiladuthurai,PRM Roadways,A/C Seater / Sleeper (2+1),11:05,18:00,1085.0,17-Jun-2026,Weekday
Chennai,Thiruvarur,GREEN CHANNEL EXPRESS,A/C Sleeper (2+1),21:25,05:20,829.0,17-Jun-2026,Weekday
Chennai,Thiruvarur,New United Travels,A/C Sleeper (2+1),21:45,04:45,1200.0,17-Jun-2026,Weekday
Chennai,Thiruvarur,RIDE INN KKR,Non A/C Seater / Sleeper (2+1),21:25,05:05,549.0,17-Jun-2026,Weekday
Chennai,Thiruvarur,DELTAKING TRAVELS,A/C Seater / Sleeper (2+1),23:20,06:10,747.0,17-Jun-2026,Weekday
Chennai,Thiruvarur,VPS Transport,Non A/C Seater / Sleeper (2+1),21:00,03:45,600.0,17-Jun-2026,Weekday
Chennai,Thiruvarur,Kalaimakal Travelss,NON AC Seater / Sleeper 2+1,21:15,05:15,550.0,17-Jun-2026,Weekday
Chennai,Thiruvarur,VPS Transport,Non A/C Seater / Sleeper (2+1),21:00,05:00,600.0,17-Jun-2026,Weekday
Chennai,Thiruvarur,VPS Transport,A/C Seater / Sleeper (2+1),22:00,05:05,699.0,17-Jun-2026,Weekday
Chennai,Thiruvarur,SVT Travels,NON A/C Push Back (2+2),21:55,05:00,600.0,17-Jun-2026,Weekday
Chennai,Thiruvarur,RIDE INN KKR,Non A/C Seater / Sleeper (2+1),21:05,04:10,649.0,17-Jun-2026,Weekday
Chennai,Perambalur,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:35,05:40,679.0,17-Jun-2026,Weekday
Chennai,Perambalur,SHREE VARADHARAJ TRAVELS,A/C Seater / Sleeper (2+1),22:45,04:15,799.0,17-Jun-2026,Weekday
Chennai,Perambalur,Red Express Travels,A/C Sleeper (2+1),23:50,05:40,1399.0,17-Jun-2026,Weekday
Chennai,Perambalur,Sri Renu Travels,A/C Seater / Sleeper (2+1),22:30,04:45,899.0,17-Jun-2026,Weekday
Chennai,Perambalur,Tamil travels,A/C Seater / Sleeper (2+1),20:45,03:20,899.0,17-Jun-2026,Weekday
Chennai,Perambalur,Red Express Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,05:15,599.0,17-Jun-2026,Weekday
Chennai,Perambalur,SHREE VARADHARAJ TRAVELS,A/C Seater / Sleeper (2+1),13:30,19:20,699.0,17-Jun-2026,Weekday
Chennai,Perambalur,Sri Renu Travels,A/C Seater / Sleeper (2+1),14:10,19:50,899.0,17-Jun-2026,Weekday
Chennai,Perambalur,SK Balu Bus,A/C Sleeper (2+1),12:30,17:15,651.0,17-Jun-2026,Weekday
Chennai,Perambalur,SK Balu Bus,VE A/C Sleeper (2+1),06:00,11:15,702.0,17-Jun-2026,Weekday
Chennai,Villupuram,SK Balu Bus,VE A/C Sleeper (2+1),23:15,02:30,750.0,17-Jun-2026,Weekday
Chennai,Villupuram,BLUE BIRDS TRAVELS,A/C Sleeper (2+1),07:15,10:50,850.0,17-Jun-2026,Weekday
Chennai,Villupuram,SK Balu Bus,A/C Sleeper (2+1),06:15,09:15,651.0,17-Jun-2026,Weekday
Chennai,Villupuram,SK Balu Bus,Bharat Benz A/C Sleeper (2+1),10:30,13:50,701.0,17-Jun-2026,Weekday
Chennai,Villupuram,SK Balu Bus,A/C Seater / Sleeper (2+1),09:15,12:30,502.0,17-Jun-2026,Weekday
Chennai,Villupuram,SK Balu Bus,A/C Sleeper (2+1),15:30,18:30,700.0,17-Jun-2026,Weekday
Chennai,Villupuram,SK Balu Bus,VE A/C Sleeper (2+1),07:00,10:45,702.0,17-Jun-2026,Weekday
Chennai,Villupuram,SK Balu Bus,Bharat Benz A/C Sleeper (2+1),13:00,16:00,601.0,17-Jun-2026,Weekday
Chennai,Villupuram,Sri Kumaran Travels,Bharat Benz A/C Sleeper (2+1),06:00,09:00,998.0,17-Jun-2026,Weekday
Chennai,Villupuram,LION Travels,Bharat Benz A/C Seater /Sleeper (2+1),14:00,16:55,800.0,17-Jun-2026,Weekday
Chennai,Tiruvannamalai,Rathimeena Travels C,A/C Sleeper (2+1),23:20,04:00,581.0,17-Jun-2026,Weekday
Chennai,Tiruvannamalai,V2K Travels,A/C Sleeper (2+1),23:00,03:45,580.0,17-Jun-2026,Weekday
Chennai,Tiruvannamalai,VHB Travels,A/C Sleeper (2+1),23:35,04:45,530.0,17-Jun-2026,Weekday
Chennai,Tiruvannamalai,Sri Sugam Bus Tours and Travels,VE A/C Semi Sleeper (2+2),18:30,23:02,316.0,17-Jun-2026,Weekday
Chennai,Tiruvannamalai,Kalaimakal Travelss,A/C Sleeper (2+1),22:00,02:25,700.0,17-Jun-2026,Weekday
Chennai,Tiruvannamalai,PKM Transport,A/C Sleeper (2+1),09:00,13:00,699.0,17-Jun-2026,Weekday
Chennai,Tiruvannamalai,Rathimeena Travels C,A/C Sleeper (2+1),13:30,18:15,581.0,17-Jun-2026,Weekday
Chennai,Tiruvannamalai,Sri Sugam Bus Tours and Travels,VE A/C Semi Sleeper (2+2),06:30,11:44,357.0,17-Jun-2026,Weekday
Chennai,Tiruvannamalai,TNTRANSCONNECT,VE A/C Semi Sleeper (2+2),13:45,18:00,499.0,17-Jun-2026,Weekday
Chennai,Tiruvannamalai,PKM Transport,A/C Sleeper (2+1),17:00,22:30,729.0,17-Jun-2026,Weekday
Chennai,Kanchipuram,APSRTC - 6812,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,22:15,124.0,17-Jun-2026,Weekday
Chennai,Kanchipuram,FRESHBUS,Electric A/C Seater (2+2),18:20,19:40,489.0,17-Jun-2026,Weekday
Chennai,Kanchipuram,FRESHBUS,Electric A/C Seater/Sleeper (2+1),23:45,01:20,899.0,17-Jun-2026,Weekday
Chennai,Kanchipuram,FRESHBUS,Electric A/C Seater/Sleeper (2+1),21:10,23:10,919.0,17-Jun-2026,Weekday
Chennai,Kanchipuram,FRESHBUS,Electric A/C Seater/Sleeper (2+1),09:05,10:55,869.0,17-Jun-2026,Weekday
Chennai,Kanchipuram,FRESHBUS,Electric A/C Seater (2+2),06:45,08:25,509.0,17-Jun-2026,Weekday
Chennai,Kanchipuram,FRESHBUS,Electric A/C Seater/Sleeper (2+1),10:05,12:10,979.0,17-Jun-2026,Weekday
Chennai,Kanchipuram,RKK Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),06:15,07:25,595.0,17-Jun-2026,Weekday
Chennai,Kanchipuram,FRESHBUS,Electric A/C Seater/Sleeper (2+1),10:55,12:35,869.0,17-Jun-2026,Weekday
Chennai,Kanchipuram,RKK Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),15:00,16:10,595.0,17-Jun-2026,Weekday
Chennai,Marthandam,SBM TRAANSPORT,Volvo 9600 SLX Multi-Axle AC Sleeper (2+1),19:45,07:20,1499.0,17-Jun-2026,Weekday
Chennai,Marthandam,KNR Tranz,Non A/C Seater / Sleeper (2+1),21:45,09:00,759.0,17-Jun-2026,Weekday
Chennai,Marthandam,YKT Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:00,08:10,1299.0,17-Jun-2026,Weekday
Chennai,Marthandam,VENKY BUS,A/C Sleeper (2+1),18:15,07:45,1100.0,17-Jun-2026,Weekday
Chennai,Marthandam,JAWAN TRAVELS,A/C Seater / Sleeper (2+1),19:00,06:50,699.0,17-Jun-2026,Weekday
Chennai,Marthandam,PALSLNT Travels,Non A/C Seater / Sleeper (2+1),18:15,07:30,595.0,17-Jun-2026,Weekday
Chennai,Marthandam,CIT TRAVELS,A/C Seater / Sleeper (2+1),16:30,06:00,800.0,17-Jun-2026,Weekday
Chennai,Marthandam,SBM TRAANSPORT,Volvo 9600 SLX Multi-Axle AC Sleeper (2+1),16:45,04:15,1299.0,17-Jun-2026,Weekday
Chennai,Marthandam,CHRIST TRAVELS,A/C Seater / Sleeper (2+1),16:10,05:40,750.0,17-Jun-2026,Weekday
Chennai,Marthandam,PALSLNT Travels,A/C Seater / Sleeper (2+1),16:00,04:30,694.0,17-Jun-2026,Weekday
Chennai,Kovilpatti,Shri Abinesh Roadways,Bharat Benz A/C Sleeper (2+1),20:00,06:30,1409.0,17-Jun-2026,Weekday
Chennai,Kovilpatti,FlixBus,A/C Sleeper (2+1),22:40,07:30,1549.52,17-Jun-2026,Weekday
Chennai,Kovilpatti,TVLS Travels,NON A/C Sleeper (2+1),18:00,05:50,1000.0,17-Jun-2026,Weekday
Chennai,Kovilpatti,Senthur  velan Travels,Non A/C Seater / Sleeper (2+1),21:05,06:10,1100.0,17-Jun-2026,Weekday
Chennai,Kovilpatti,LION Travels,Non A/C Seater / Sleeper (2+1),19:00,05:00,1200.0,17-Jun-2026,Weekday
Chennai,Kovilpatti,KNR Tranz,Non A/C Seater / Sleeper (2+1),20:05,05:00,949.0,17-Jun-2026,Weekday
Chennai,Kovilpatti,Vignesh TAT,A/C Sleeper (2+1),19:05,06:45,1241.0,17-Jun-2026,Weekday
Chennai,Kovilpatti,Vignesh TAT,A/C Sleeper (2+1),21:01,07:30,1151.0,17-Jun-2026,Weekday
Chennai,Kovilpatti,YBM Travels(BLM),A/C Sleeper (2+1),21:30,07:20,1290.0,17-Jun-2026,Weekday
Chennai,Kovilpatti,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:45,07:35,1029.0,17-Jun-2026,Weekday
Chennai,Ramanathapuram,MRM Travels,A/C Seater / Sleeper (2+1),19:50,06:00,1235.0,17-Jun-2026,Weekday
Chennai,Ramanathapuram,SBM TRAANSPORT,A/C Sleeper (2+1),21:00,06:40,1599.0,17-Jun-2026,Weekday
Chennai,Ramanathapuram,PRM Roadways,A/C Seater / Sleeper (2+1),20:30,06:45,1320.0,17-Jun-2026,Weekday
Chennai,Ramanathapuram,YBM Travels(BLM),A/C Sleeper (2+1),21:15,06:15,1140.0,17-Jun-2026,Weekday
Chennai,Ramanathapuram,RGP Travels,A/C Sleeper (2+1),19:25,05:20,3000.0,17-Jun-2026,Weekday
Chennai,Ramanathapuram,Rathimeena Travels C,A/C Sleeper (2+1),20:05,06:05,858.0,17-Jun-2026,Weekday
Chennai,Ramanathapuram,RGP Travels,A/C Seater / Sleeper (2+1),19:35,06:30,3000.0,17-Jun-2026,Weekday
Chennai,Ramanathapuram,LION Travels,A/C Seater / Sleeper (2+1),20:05,05:20,1299.0,17-Jun-2026,Weekday
Chennai,Ramanathapuram,Universal Bus( UTS),NON AC Seater / Sleeper 2+1,21:00,08:15,650.0,17-Jun-2026,Weekday
Chennai,Ramanathapuram,(SBLT) Shri Bhagiyalakshimi Travels (MAARA),A/C Seater / Sleeper (2+1),20:45,07:20,872.0,17-Jun-2026,Weekday
Chennai,Mannargudi,DELTAKING TRAVELS,Non A/C Seater / Sleeper (2+1),21:55,05:45,697.0,17-Jun-2026,Weekday
Chennai,Mannargudi,RT TRAVELS,Bharat Benz A/C Seater /Sleeper (2+1),20:20,04:55,1899.0,17-Jun-2026,Weekday
Chennai,Mannargudi,DELTAKING TRAVELS,A/C Sleeper (2+1),22:25,06:05,947.0,17-Jun-2026,Weekday
Chennai,Mannargudi,DELTAKING TRAVELS,A/C Seater / Sleeper (2+1),21:35,05:30,797.0,17-Jun-2026,Weekday
Chennai,Mannargudi,Rathimeena Travels A,VE A/C Seater / Sleeper (2+1),21:30,05:00,677.0,17-Jun-2026,Weekday
Chennai,Mannargudi,New United Travels,A/C Sleeper (2+1),22:00,04:45,1200.0,17-Jun-2026,Weekday
Chennai,Mannargudi,VINOTH TRAVELS,VE A/C Seater / Sleeper (2+1),21:50,04:40,600.0,17-Jun-2026,Weekday
Chennai,Mannargudi,ASMII Travels,Bharat Benz A/C Sleeper (2+1),20:45,04:45,900.0,17-Jun-2026,Weekday
Chennai,Mannargudi,DELTAKING TRAVELS,A/C Seater / Sleeper (2+1),23:20,07:00,747.0,17-Jun-2026,Weekday
Chennai,Mannargudi,VPS Transport,A/C Seater / Sleeper (2+1),22:00,06:00,699.0,17-Jun-2026,Weekday
Chennai,Sirkazhi,RIDE INN KKR,Non A/C Seater / Sleeper (2+1),21:25,03:45,549.0,17-Jun-2026,Weekday
Chennai,Sirkazhi,Rathimeena Travels B,A/C Sleeper (2+1),23:00,04:30,619.0,17-Jun-2026,Weekday
Chennai,Sirkazhi,RR TRAVELS,A/C Sleeper (2+1),21:45,03:35,890.0,17-Jun-2026,Weekday
Chennai,Sirkazhi,RR TRAVELS,A/C Sleeper (2+1),22:00,03:25,890.0,17-Jun-2026,Weekday
Chennai,Sirkazhi,National Travels CHN,A/C Seater / Sleeper (2+1),23:05,04:45,1000.0,17-Jun-2026,Weekday
Chennai,Sirkazhi,Divya Transport,A/C Sleeper (2+1),20:40,03:00,630.0,17-Jun-2026,Weekday
Chennai,Sirkazhi,RR TRAVELS,A/C Sleeper (2+1),22:15,03:40,890.0,17-Jun-2026,Weekday
Chennai,Sirkazhi,National Travels CHN,NON AC Seater / Sleeper 2+1,21:15,02:25,900.0,17-Jun-2026,Weekday
Chennai,Sirkazhi,PRM Roadways,A/C Seater / Sleeper (2+1),11:05,17:20,1085.0,17-Jun-2026,Weekday
Chennai,Sirkazhi,SKM Tours & Travels,A/C Semi Sleeper (2+2),16:30,23:00,999.0,17-Jun-2026,Weekday
Chennai,Tenkasi,NT Xpress,NON A/C Sleeper (2+1),19:00,06:45,1499.0,17-Jun-2026,Weekday
Chennai,Tenkasi,SBM TRAANSPORT,A/C Sleeper (2+1),20:25,07:40,1499.0,17-Jun-2026,Weekday
Chennai,Tenkasi,LION Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:50,07:35,1649.0,17-Jun-2026,Weekday
Chennai,Tenkasi,PRM Roadways,A/C Sleeper (2+1),20:15,07:25,1830.0,17-Jun-2026,Weekday
Chennai,Tenkasi,LION Travels,A/C Seater / Sleeper (3+1),18:35,05:45,1400.0,17-Jun-2026,Weekday
Chennai,Tenkasi,National Travels CHN,Bharat Benz A/C Sleeper (2+1),20:15,07:55,1899.0,17-Jun-2026,Weekday
Chennai,Tenkasi,Tranzking Travels,A/C Sleeper (2+1),20:05,07:35,1486.0,17-Jun-2026,Weekday
Chennai,Tenkasi,AVK Travels,NON A/C Sleeper (2+1),20:00,08:00,1345.0,17-Jun-2026,Weekday
Chennai,Tenkasi,Jayavin Travels,A/C Seater / Sleeper (2+1),16:15,04:00,1129.0,17-Jun-2026,Weekday
Chennai,Tenkasi,National Travels CHN,Non A/C Seater / Sleeper (2+1),17:00,06:40,1649.0,17-Jun-2026,Weekday
Chennai,Rajapalayam,PRM Roadways,A/C Sleeper (2+1),20:15,05:45,1770.0,17-Jun-2026,Weekday
Chennai,Rajapalayam,SUBI TRAVELS,NON A/C Sleeper (2+1),20:20,06:30,799.0,17-Jun-2026,Weekday
